,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
36,000001.SZ,20130823,20130630,0.92,0.92,2.8579,2.8579,4.9067,0.3452,3.2527,9000000.0,7522000000.0,,,,,,,,0.0136,9437000000.0,,,-14890962043.2061,,,,,,,,,,29492000000.0,0.9188,11.1677,3.51,3.5979,-5.3538,,,,32.148,,,,32.148,,38.8713,,11.1073,,42.2351,,8.5414,8.52,8.5312,,0.4387,,17.0828,,94.9895,19.9581,19.471,,,,,,,,,18.958,0.0527,,,,,0.0166,,0.8774,0.4387,3528000000.0,42.2863,,,4.3727,4.3638,0.2167,116.2944,12.1951,12.1951,-80.0,11.9611,11.5666,11.3888,11.78,-80.0042,-2.8783,7.95,13.7227,7.9517,19.3621,19.3621,27.4894,9.752,14.6818
37,000001.SZ,20130424,20130331,0.7,0.7,2.1085,2.1085,7.9069,0.5524,5.2052,1000000.0,3588000000.0,,,,,,,,0.0063,4441000000.0,,,,,,,,,,,,,29496000000.0,0.7006,17.3256,2.76,5.7576,-6.4978,,,,33.2253,,,,33.2253,,38.7336,,9.6834,,43.6678,,4.1358,4.14,4.1346,,0.21,,16.5432,,95.0996,20.4065,19.6925,,,,,,,,,19.4064,0.0515,,,,,0.0082,,0.84,0.21,3610000000.0,43.6771,,,4.1358,4.1346,0.21,130.7073,4.4776,4.4776,-81.62,5.6439,5.3831,4.6661,4.9058,-81.6226,-9.4167,4.67,12.7424,4.6699,11.086,11.086,11.086,12.8042,15.5486
38,000001.SZ,20130308,20121231,2.62,2.62,7.7583,7.7583,7.8338,0.5525,4.5042,17481000.0,13385220000.0,,,,,,,,0.0278,16704411000.0,,,-161601673671.4137,,,,,,,,,,25907174000.0,2.616,16.5514,36.27,5.0567,20.3306,,,,33.9905,,,,33.9905,,39.4086,,7.876,,44.1315,,16.9537,16.78,16.9316,,0.9433,,16.9537,,94.7216,18.9451,18.1185,,,,,,,,,17.9453,0.0557,,,,,0.1221,,0.9433,0.9357,3732810000.0,44.1548,,,3.801,3.8407,0.2052,1008.6777,6.0729,6.0729,1386.17,33.5724,32.385,30.3938,31.49,1387.0258,12.729,15.65,27.6877,15.6702,34.0909,34.0909,14.2626,-7.5522,15.6702
39,000001.SZ,20121026,20120930,2.0,2.0,5.7641,5.7641,7.8517,0.5525,4.2444,50513000.0,10187381000.0,,,,,,,,0.0216,12623245000.0,,,,,,,,,,,,,24576149000.0,1.9983,15.9516,16.16,4.7969,8.3374,,,,35.0335,,,,35.0335,,38.5591,,7.4995,,45.2398,,13.2071,13.05,13.1419,,0.7564,,17.6095,,94.4688,18.0793,17.6455,,,,,,,,,17.0791,0.0586,,,,,0.0593,,1.0085,0.7485,3432581000.0,45.416,,,4.3039,4.2812,0.2342,-618.2799,-0.4975,-0.4975,363.04,36.0655,35.1422,33.1814,33.9758,362.9054,13.5968,11.48,17.4343,11.4786,42.6554,42.6554,15.6701,3.4606,17.2404
40,000001.SZ,20120816,20120630,1.32,1.32,3.8306,3.8306,8.0588,0.5525,3.6659,32224000.0,6729261000.0,,,,,,,,0.0143,8212759000.0,,,-130971080769.8518,,,,,,,,,,21612075000.0,1.3197,15.5802,28.11,4.2183,23.2559,,,,35.0032,,,,35.0032,,38.1275,,8.001,,45.0276,,8.8308,8.82,8.7888,,0.4998,,17.6616,,94.645,18.6741,17.9504,,,,,,,,,17.6742,0.0566,,,,,0.1021,,0.9996,0.492,3501118000.0,45.2403,,,4.2551,4.2251,0.2361,678.6943,-2.9412,-2.9412,209.92,46.1319,46.436,42.9146,42.65,355.6029,-31.7007,8.87,18.4748,8.8824,61.6965,61.6965,56.6165,-2.0857,109.2204
41,000001.SZ,20120426,20120331,0.67,0.67,1.898,1.898,8.1223,0.5525,3.7658,8733000.0,3420212000.0,,,,,,,,0.0074,4175547000.0,,,,,,,,,,,,,22123783000.0,0.6693,14.9932,15.0,4.3182,12.323,,,,35.9474,,,,35.9474,,38.1835,,7.0544,,45.918,,4.5681,4.57,4.5565,,0.2662,,18.2724,,94.2283,17.3259,17.4932,,,,,,,,,16.3259,0.0596,,,,,0.0596,,1.0648,0.2611,3683138000.0,46.0449,,,4.5681,4.5565,0.2662,790.0942,-2.8986,-2.8986,144.7,45.9175,45.8849,42.7419,42.8037,259.9074,-33.1958,4.78,8.7291,4.7803,67.2195,67.2195,67.2195,34.7384,113.6722
42,000001.SZ,20120309,20111231,2.47,2.47,5.7859,5.7859,8.1075,0.5525,3.0965,99359000.0,10179272000.0,,,,,,,,0.0299,12576966000.0,,,33777295201.8767,,,,,,,,,,18694838000.0,2.0062,14.3092,-2.82,3.6489,-0.0471,,,,35.052,,,,35.052,,39.994,,7.2482,,44.3028,,19.2441,20.32,19.0581,,1.0465,,19.2441,,94.0087,16.6909,18.5894,,,,,,,,,15.691,0.062,,,,,-0.0122,,1.0465,1.0352,3787056000.0,44.7238,,,3.6239,3.6015,0.2146,-361.2417,30.0,30.0,-144.55,68.3691,66.7941,64.5493,65.91,-165.4974,-25.4867,50.16,73.0149,120.8322,64.9423,64.9423,84.944,-12.1382,120.8322
43,000001.SZ,20111026,20110930,2.01,2.01,4.0406,4.0406,7.9101,0.3733,3.1558,83286000.0,7603896000.0,,,,,,,,0.0214,9322287000.0,,,,,,,,,,,,,18080507000.0,1.5004,13.6059,3.49,3.529,-2.0579,,,,37.4133,,,,37.4133,,38.4417,,5.9898,,47.4309,,14.8946,17.64,14.7333,,0.8006,,19.8595,,94.0618,16.8401,18.7445,,,,,,,,,15.8402,0.0614,,,,,0.0157,,1.0675,0.7946,3667293000.0,47.9409,,,5.4812,5.351,0.2927,-160.1127,37.6712,37.6712,14.8,66.4947,65.6352,62.9257,63.3194,68.8278,-25.1203,42.81,66.0067,109.9793,57.5811,57.5811,83.7062,26.1448,116.8605
44,000001.SZ,20110818,20110630,1.36,1.36,3.4837,3.4837,3.8177,0.5487,3.8659,13668000.0,4718078000.0,,,,,,,,0.0154,5553628000.0,,,-22282622224.2846,,,,,,,,,,15384883000.0,1.3577,10.9476,9.06,4.4146,3.7561,,,,38.9746,,,,38.9746,,36.2991,,6.0185,,49.832,,13.2051,13.19,13.167,,0.5991,,26.4102,,95.5223,22.3329,22.0423,,,,,,,,,21.333,0.0469,,,,,0.0388,,1.1982,0.5991,2899040000.0,49.9634,,,6.2874,6.2698,0.2807,161.6831,38.7755,38.7755,1024.49,59.0057,56.6695,56.0026,58.51,1140.8619,24.3899,13.84,17.1684,14.9254,42.8958,42.8958,43.3761,-2.2883,25.4142
45,000001.SZ,20110427,20110331,0.69,0.69,1.6686,1.6686,3.8542,0.5487,3.1974,7155000.0,2395044000.0,,,,,,,,0.0076,2862532000.0,,,,,,,,,,,,,13055336000.0,0.6893,10.3156,6.13,3.7461,3.7853,,,,41.3101,,,,41.3101,,35.5607,,4.1471,,52.6214,,6.9165,,6.8959,,0.313,,27.666,,95.5483,22.4633,22.1006,,,,,,,,,21.4635,0.0466,,,,,0.0277,,1.252,0.313,2946868000.0,52.7787,,,6.9165,6.8959,0.313,367.0922,35.2941,35.2941,121.3,53.3697,53.6839,52.2192,51.9121,147.9379,-6.3829,7.27,11.05,8.2914,42.3771,42.3771,42.3771,58.5425,62.5977
46,000001.SZ,20110225,20101231,1.91,1.91,5.1714,5.1714,3.8442,0.5487,2.5081,140079000.0,6143737000.0,,,,,,,,0.0274,7389109000.0,,,-9585073368.6693,,,,,,,,,,10653137000.0,1.8031,9.6163,6.24,3.0568,3.8578,,,,34.8669,,,,34.8669,,40.8384,,8.2571,,43.5547,,23.2809,23.22,22.762,,0.9554,,23.2809,,95.3941,21.7113,24.3676,,,,,,,,,20.7114,0.0483,,,,,0.0313,,0.9554,0.9554,3009856000.0,44.3785,,,4.7211,4.5323,0.221,229.6387,17.9012,17.9012,-39.83,27.4459,29.1975,24.9087,24.38,-32.4515,-23.706,45.98,23.783,63.7202,19.2388,19.2388,21.5512,-8.7303,63.7202
47,000001.SZ,20101028,20100930,1.46,1.46,3.7761,3.7761,3.8961,0.3684,2.6172,78095000.0,4655845000.0,,,,,,,,0.0208,5474301000.0,,,,,,,,,,,,,10404767000.0,1.3584,9.2235,3.04,2.9856,2.7357,,,,35.9732,,,,35.9732,,41.7209,,6.108,,44.9822,,17.9951,,17.6982,,0.7497,,23.9935,,95.2384,21.0013,24.0028,,,,,,,,,20.0012,0.05,,,,,0.0165,,0.9996,0.7497,2933226000.0,45.6992,,,5.437,5.3681,0.2618,291.9083,24.7863,24.7863,3900.0,30.7758,32.4448,30.1456,28.538,4203.3506,-22.7145,39.91,14.8437,57.0335,18.4065,18.4065,28.7164,16.8536,68.3959
48,000001.SZ,20100825,20100630,0.98,0.98,2.4379,2.4379,3.8898,0.3684,2.1291,56565000.0,2976554000.0,,,,,,,,0.014,3541257000.0,,,9666787127.8671,,,,,,,,,,8703946000.0,0.8703,8.7291,-0.98,2.4975,0.459,,,,35.7001,,,,35.7001,,42.2603,,5.8134,,44.7832,,11.9201,13.8,11.6978,,0.5004,,23.8402,,95.1279,20.525,23.8198,,,,,,,,,19.5252,0.0512,,,,,-0.0051,,1.0008,0.5004,2684175000.0,45.5708,,,5.5396,5.33,0.2339,-263.9041,32.4324,32.4324,-178.9,30.2341,32.165,31.225,29.06,-178.8958,-22.4093,32.47,6.2243,48.616,13.4199,13.4199,18.2726,-9.2962,69.1246
49,000001.SZ,20100429,20100331,0.51,0.51,1.3152,1.3152,2.2796,0.4135,1.9208,1519000.0,1576599000.0,,,,,,,,0.0068,1867589000.0,,,,,,,,,,,,,7248944000.0,0.5082,7.1197,2.77,2.3343,0.4794,,,,38.6391,,,,38.6391,,41.2532,,2.9252,,48.8499,,7.4126,,7.4054,,0.2613,,29.6504,,96.4335,28.0387,28.3644,,,,,,,,,27.0386,0.037,,,,,0.0144,,1.0452,0.2613,2455579000.0,48.8956,,,7.4126,7.4054,0.2613,210.8008,41.6667,41.6667,218.12,31.812,31.6325,40.6426,40.7451,218.1227,8.5973,8.01,5.4638,8.0129,8.6063,8.6063,8.6063,22.2011,29.5083
0,000002.SZ,20220331,20211231,1.94,1.94,38.9491,38.9491,1.7706,9.5641,7.9738,142251501.17,22381781882.05,98820636002.0,1.2202,0.4001,0.3204,117.0622,0.2877,35.6556,0.2378,45893664171.48,56264174246.0,64327494232.63,-45033797799.5666,-37414920948.9366,1248910240414.04,27076034138.71,269879077621.24,120526633332.48,179154731550.38,288821839953.17,202005622589.1,662651854146.33,203884964666.68,1.9375,20.2964,0.3538,17.5379,-3.8669,4.8398,-3.8737,-3.2184,8.4076,21.8245,78.1755,6.2008,8.4076,2.8288,2.4039,0.9682,-0.776,89.8644,11.6014,12.4259,9.7832,9.78,9.7214,2.9552,1.9995,6.4405,9.7832,2.9552,79.7398,4.9358,8.2695,82.546,17.454,9.2413,40.7271,35.6074,84.8358,15.1642,0.0031,3.9358,0.1526,0.8743,0.1159,0.6638,1.4864,0.0027,1059.7234,1.9995,1.183,102172598847.74,11.5333,3.0478,90.7043,2.5175,2.6295,0.6895,1.5959,-46.4088,-46.4088,-92.2721,-34.3023,-34.4561,-45.7455,-44.38,-92.2668,-48.3765,5.07,3.7161,5.0965,8.0375,8.0375,2.0785,78.9889,5.0965
1,000002.SZ,20211029,20210930,1.436,1.436,23.3528,23.3528,1.5932,8.3839,8.6521,401986829.22,16286809462.66,59993689348.55,1.1865,0.3786,0.2972,69.5976,0.1706,21.8747,0.1415,29039469925.48,36158189056.67,,-56674523013.0748,-48412042039.7348,1295833856566.27,26383953397.89,270254758554.28,123147717011.54,178604485957.45,256910323296.44,191634647640.57,645185203099.46,198049727575.34,1.4355,19.5798,0.1049,17.036,-4.0426,3.1103,-4.8751,-4.1643,9.0629,22.0983,77.9017,6.709,9.0629,2.6825,2.7995,1.2271,0.0055,89.3035,12.1316,13.3186,7.3822,7.31,7.2044,1.8849,1.2826,4.279,9.8429,2.5132,80.9429,5.2474,8.4855,83.0829,16.9171,9.0782,41.8879,35.2802,86.5111,13.4889,0.0009,4.2474,0.1429,0.8423,0.1122,0.6609,1.4503,0.0008,1353.8794,1.7101,0.87,101112085090.79,12.1926,2.8541,90.4931,2.5103,2.4737,0.4299,-5.3287,-17.5187,-17.5187,-96.3491,-21.8685,-20.8822,-15.9798,-13.78,-96.3461,-25.1885,1.319,5.255,1.3861,12.4204,12.4204,9.7043,-38.983,12.3093
2,000002.SZ,20211029,20210930,0.486,0.486,23.3528,23.3528,1.5932,8.3839,8.6521,82335814.36,5559522891.65,59993689348.55,1.1865,0.3786,0.2972,69.5976,0.1706,21.8747,0.1415,29039469925.48,36158189056.67,,-20577954520.2,-12315473546.86,1295833856566.27,26383953397.89,270254758554.28,123147717011.54,178604485957.45,256910323296.44,191634647640.57,645185203099.46,198049727575.34,1.4355,19.5798,0.1049,17.036,-4.0426,3.1103,-1.7701,-1.0594,9.0629,22.0983,77.9017,6.709,9.0629,2.6825,2.7995,1.2271,0.0055,89.3035,12.1316,13.3186,7.3822,,2.4592,1.8849,1.2826,4.279,9.8429,2.5132,80.9429,5.2474,8.4855,83.0829,16.9171,9.0782,41.8879,35.2802,86.5111,13.4889,0.0009,4.2474,0.1429,0.8423,0.1122,0.6609,1.4503,0.0008,1353.8794,1.7101,0.87,101112085090.79,12.1926,2.8541,90.4931,2.5103,-2.2994,0.4299,-5.3287,-17.5187,-17.5187,-96.3491,-21.8685,-20.8822,-15.9798,-17.94,-96.3461,-25.1885,1.319,5.255,1.3861,12.4204,12.4204,9.7043,-38.983,12.3093
3,000002.SZ,20210830,20210630,0.95,0.95,14.3841,14.3841,1.5844,8.3894,8.1721,319651014.86,10727286571.01,38335714751.12,1.1821,0.4232,0.3336,49.8068,0.1051,13.2763,0.0874,19116667586.35,23612948267.49,27307191456.03,-6315788499.2103,4875842816.3997,1293534014983.67,26062340420.42,271728962052.71,76512919134.33,176869488339.98,251397801073.42,143499684513.49,635449721435.53,192407868869.33,0.9509,19.0971,0.5837,16.5616,0.1139,2.0325,-0.5436,0.4197,9.6783,22.9403,77.0597,6.7114,9.6783,2.5753,3.0906,1.0455,0.0092,88.5605,13.1575,14.1301,4.9496,4.79,4.8064,1.2349,0.8458,2.7751,9.8992,2.4698,81.3958,5.3751,8.5673,83.4891,16.5109,9.0468,42.7617,34.9147,86.7737,13.2263,0.0049,4.3751,0.1394,0.8165,0.1111,0.6509,2.3116,0.0043,1436.735,1.6916,0.5777,101241111153.02,13.2133,2.3098,85.123,4.3589,4.2764,0.7076,-9.6311,-14.4144,-14.4144,-70.0021,-17.2279,-16.5199,-11.6776,-11.45,-70.001,-22.1266,-1.18,4.5939,-1.1783,14.1862,14.1862,6.3623,343.5477,13.4179
4,000002.SZ,20210423,20210331,0.1112,0.1112,5.3594,5.3594,1.5877,8.3894,8.5825,135106820.18,1157179444.16,12708347665.58,1.1763,0.4184,0.3378,19.7152,0.0398,4.9824,0.033,3518652064.99,5333030161.86,,2897404875.4136,-4355584471.5664,1271522480581.01,26069803206.79,254836204063.68,58237565359.63,181022551643.44,237411666529.25,116210620840.57,610268208931.15,197175382799.05,0.1112,19.4279,1.4529,16.9719,0.259,0.459,0.2494,-0.3749,4.0265,20.4104,79.5896,10.3053,4.0265,3.0223,4.7315,2.5515,,94.3488,6.4968,8.5652,0.5741,0.57,0.5141,0.2824,0.1328,0.533,2.2964,1.1296,81.3701,5.3677,8.3893,83.0423,16.9577,9.4882,41.7581,36.985,86.7621,13.2379,0.0125,4.3677,0.1454,0.8857,0.1166,0.7103,3.1083,0.0109,1841.2997,0.5312,0.0684,95342195076.22,6.5978,3.0223,94.3488,0.5741,0.5141,0.1328,27.1094,0.6335,0.6335,655.8148,-16.1311,-14.3381,3.4359,13.76,671.4361,-13.5403,0.533,2.0695,0.533,30.3296,30.3296,30.3296,-89.2998,19.6348
5,000002.SZ,20210423,20210331,0.1112,0.1112,5.3594,5.3594,1.5877,8.3894,8.5825,135106820.18,1157179444.16,12708347665.58,1.1763,0.4184,0.3378,19.7152,0.0398,4.9824,0.033,3518652064.99,5696746682.09,,58402673557.07,51149684210.09,1271268340755.01,26069803206.79,255090343889.68,58491705185.63,181022551643.44,237411666529.25,116464760666.57,610522348757.15,197175382799.05,0.1112,19.4279,1.4529,16.9719,0.259,0.4903,5.027,4.4027,4.0265,20.4104,79.5896,10.3053,4.0265,3.0223,4.7315,2.5515,,94.3488,6.4968,9.1493,0.5741,0.57,0.5141,0.3017,0.1328,0.569,2.2964,1.2068,81.3701,5.3677,8.3893,83.0423,16.9577,9.4882,41.7823,36.9696,86.7621,13.2379,0.0125,4.3677,0.1454,0.8848,0.1166,0.7096,3.0948,0.0109,1841.2997,0.5312,0.0684,95342195076.22,6.5978,3.0223,94.3488,0.5741,0.5141,0.1328,27.1094,0.6335,0.6335,655.8148,-16.1311,-14.3381,3.4359,13.76,671.4361,-13.5403,0.533,2.0695,0.533,30.3296,30.3296,30.3296,-89.2998,19.6348
6,000002.SZ,20210331,20201231,3.62,3.62,36.0752,36.0752,1.5971,8.3894,8.4713,1277833807.05,40237711134.26,122570989738.85,1.1745,0.4139,0.34,168.3011,0.2807,33.5596,0.2329,66393057333.47,83752689490.71,90737595629.83,28998635554.3378,33643462791.1878,1231919288040.81,26226925502.38,261186407119.14,65955683749.26,181733637476.42,229894372364.91,120237049824.0,611030880462.36,195883096534.71,3.5735,19.3249,4.5782,16.8607,2.2314,7.209,2.4961,2.8959,14.1485,29.2454,70.7546,6.3791,14.1485,2.538,2.6136,1.2276,-0.4726,84.1586,19.0781,19.9834,20.1254,20.13,19.5059,4.6541,3.2952,10.9155,20.1254,4.6541,81.2835,5.3429,8.7236,82.7844,17.2156,9.7227,42.7452,36.743,86.7152,13.2848,0.0404,4.3429,0.1478,0.8596,0.1196,0.6958,2.7554,0.035,1154.8768,3.2952,2.307,95768332109.75,19.0106,2.7211,83.8023,10.1374,9.9949,1.5868,11.1514,4.3228,4.3228,13.2573,4.3668,4.0978,6.8004,5.02,16.4188,-10.5401,16.14,8.0493,19.3836,13.9219,13.9219,23.3653,142.495,19.3836
7,000002.SZ,20201030,20200930,1.741,1.741,20.7865,20.7865,1.6145,6.0964,8.9005,973509017.37,18889318112.36,72295684728.55,1.1414,0.416,0.3374,103.4935,0.1641,19.2486,0.1363,37622679305.89,45665023982.71,,16711951778.0317,17026344634.0417,1229613670649.22,22863657056.19,259346001913.89,86295969825.54,161142824195.98,186311206671.81,101186601293.6,561988414236.31,174230378723.13,1.7097,17.4453,2.8733,14.9969,0.638,3.9306,1.4385,1.4655,12.4524,29.9372,70.0628,7.4689,12.4524,2.4032,3.0791,1.9865,,84.4207,17.4556,18.9096,10.1669,10.13,9.6686,2.5767,1.6969,6.0057,13.5559,3.4356,83.3206,5.9954,9.0711,82.8812,17.1188,8.881,46.1479,36.0639,87.149,12.851,0.0253,4.9954,0.1341,0.7815,0.1066,0.6213,1.8673,0.0221,1481.2507,2.2625,1.1208,95443657390.06,17.3248,2.7524,85.5189,3.6934,3.4021,0.6321,11.3251,6.7443,6.7443,1771.8567,0.4599,0.0316,8.8926,3.93,1824.6214,-10.1276,4.8446,4.8867,7.7723,7.8497,7.8497,12.468,-28.2917,21.1636
8,000002.SZ,20200828,20200630,1.11,1.11,12.5971,12.5971,1.6572,6.0964,8.2674,393311670.22,12114207886.28,46552219323.62,1.1472,0.4388,0.3324,63.2406,0.0993,12.0434,0.0828,23845033365.29,29364652310.3,32557679544.35,17758646466.9278,31987669879.3578,1216053596488.94,22829993869.06,276046916359.89,81755453439.66,155751409151.45,193655195995.05,99249507247.67,567303023411.1,166875071149.9,1.0766,16.8379,1.9458,14.3638,2.4446,2.5276,1.5286,2.7533,12.7292,31.8089,68.1911,7.7805,12.7292,2.1762,3.3431,2.2611,,83.7068,18.1511,20.0647,6.5198,6.44,6.3148,1.6608,1.0537,3.7659,13.0396,3.3216,83.8745,6.2014,9.2164,83.5791,16.4209,8.6232,48.6595,34.4821,86.8647,13.1353,0.0172,5.2014,0.1291,0.7086,0.1028,0.5642,1.9051,0.0149,1652.7088,2.1074,0.7074,95087164643.26,18.0735,1.9719,80.5818,5.8593,5.7755,0.9136,25.9293,4.717,4.717,148.4106,-4.6381,-4.6005,5.6222,3.1,155.3449,-13.0602,1.19,4.4081,4.0196,5.0455,5.0455,8.3893,350.7501,21.4889
9,000002.SZ,20200428,20200331,0.111,0.111,4.227,4.227,1.0918,6.2666,8.5472,232156317.58,1017202995.38,14941623338.23,1.1457,0.4299,0.3219,20.7013,0.0331,3.9085,0.0275,4703531461.62,6549859911.99,,-7894685455.8509,615199869.1391,1173107710622.88,22810236954.49,269765722353.53,96494118262.9,151346680058.77,184405986808.06,103411651913.17,543876848765.48,167427650342.41,0.1105,16.6928,-0.2614,14.8138,0.6462,0.5795,-0.6985,0.0544,5.087,31.2754,68.7246,12.7323,5.087,2.5979,5.404,4.7303,,90.1547,10.0959,13.71,0.6633,0.66,0.54,0.3775,0.1401,0.6176,2.6532,1.51,84.2446,6.347,9.2103,83.3311,16.6689,8.6991,49.6005,34.6887,86.3341,13.6659,-0.0023,5.347,0.1287,0.6994,0.1033,0.561,1.5685,-0.002,2476.8751,0.5604,0.072,88989497289.75,10.0382,2.5979,90.1547,0.6633,0.54,0.1401,-6.1829,8.8235,8.8235,89.1975,-18.0492,-18.3255,11.4876,-9.86,88.9421,-6.8978,0.3221,0.5703,0.3219,-1.2409,-1.2409,-1.2409,-86.081,19.7475
10,000002.SZ,20200318,20191231,3.47,3.47,32.5508,32.5508,1.0958,6.2666,8.4366,557699369.01,38314387512.31,133343544732.89,1.1307,0.4259,0.3264,205.8576,0.2691,30.7428,0.2258,71707193698.46,82264153557.71,88569755726.42,26517707068.5263,19422487277.7363,1176098834250.08,22774759577.77,260476741160.42,94282145434.0,151905135455.85,166379070542.29,96695924576.48,531055856573.38,166178291029.45,3.4394,16.6392,4.0423,14.7033,-1.4094,7.2786,2.3463,1.7185,14.9857,36.2451,63.7549,7.3025,14.9857,2.4585,3.2849,1.5591,-0.4482,80.5087,20.8248,22.3608,22.6117,22.47,22.2873,5.0492,3.3839,11.5296,22.6117,5.0492,84.359,6.3935,9.4773,83.182,16.818,8.781,49.0488,35.4122,87.2039,12.7961,0.0359,5.3934,0.1289,0.722,0.1041,0.5832,1.6112,0.0313,1265.7937,3.3839,2.3859,90144355873.31,20.8047,2.5913,78.0783,11.6124,11.3352,1.5758,30.5269,13.3987,13.3987,32.7346,13.5033,13.4584,15.0993,14.41,35.8991,-4.6661,17.92,13.1724,20.7329,23.5873,23.5873,18.3482,145.6742,20.7329
11,000002.SZ,20191025,20190930,1.631,1.631,19.8117,19.8117,1.0557,4.1933,8.6845,65182506.62,18175562558.38,80587621852.5,1.1297,0.4145,0.2983,127.3092,0.1688,18.7016,0.1414,40144469322.98,46582150474.31,,-22386984907.7427,-58731653353.8727,1139468675554.03,23812438965.45,230630207488.19,123389961486.76,134426767853.14,155885485349.63,111475828542.25,475482102788.44,145546949213.13,1.6139,14.8002,0.1535,12.8778,-7.0435,4.1215,-1.9808,-5.1965,12.7684,35.9903,64.0097,8.2892,12.7684,2.3731,3.7612,2.1549,-0.7363,82.0715,18.7397,20.8035,11.2933,11.16,11.2529,2.9414,1.8053,6.5498,15.0577,3.9219,85.0587,6.6929,9.8049,82.8786,17.1214,8.2029,48.5045,35.1798,86.2536,13.7464,0.0014,5.6929,0.12,0.7253,0.0964,0.5829,1.0894,0.0012,1518.9747,2.4071,1.1518,89751401640.35,18.6789,2.5144,83.9972,3.8984,3.9148,0.5787,-8.4151,28.7293,28.7293,106.5854,32.5607,32.0973,30.4349,30.32,106.7405,9.1687,4.8901,7.2083,7.3892,27.2083,27.2083,20.7674,-35.8004,19.4801
12,000002.SZ,20190821,20190630,1.06,1.06,12.3269,12.3269,1.0795,4.1933,8.1183,92073229.12,11749678942.31,50496990545.78,1.1191,0.4387,0.3268,80.7413,0.1074,11.7157,0.0897,26606971380.83,31131883085.13,34222154139.07,23225311293.3821,-2778679477.2179,1091061972093.95,24177908024.26,229349491015.59,85480665531.13,130206199950.69,138385328064.51,65196557784.49,461817029823.05,139147956319.56,1.0477,14.2466,0.7833,12.3116,-3.7845,2.7545,2.0549,-0.2459,13.8427,36.2453,63.7547,8.6336,13.8427,2.2872,4.0297,2.3167,,80.9023,19.9942,22.3456,7.4763,7.26,7.4182,2.0049,1.242,4.5178,14.9526,4.0098,85.2594,6.784,9.8037,82.4401,17.5599,8.2563,49.6624,34.866,86.4013,13.5987,0.0076,5.784,0.1198,0.7021,0.0968,0.5677,1.5232,0.0066,1563.3741,2.484,0.7626,84667285015.32,19.9009,1.9958,77.4767,6.7308,6.6681,1.028,39.1066,27.7108,27.7108,303.1907,41.9114,40.9711,29.7905,29.16,308.0591,8.7322,0.97,3.1714,3.3723,31.4656,31.4656,21.0203,273.2963,19.3671
13,000002.SZ,20190430,20190331,0.102,0.102,4.3821,4.3821,0.7213,4.2932,8.4106,-7817222.02,1128443791.31,16952389344.23,1.1594,0.4611,0.3498,28.2571,0.0374,4.1962,0.0314,6123053976.59,7775821662.44,,-38983698388.6106,-49593023287.7206,1044888804514.53,21189440603.23,248898795441.24,105678379136.23,128500575812.11,177699072448.82,104618436646.7,485088207413.14,140238723358.75,0.1015,14.2721,-2.4198,12.7038,-3.9659,0.7044,-3.5314,-4.4925,6.6273,35.044,64.956,12.3435,6.6273,2.8349,5.7013,3.8072,,87.3424,12.1666,16.0742,0.7153,0.72,0.7203,0.505,0.2082,0.8648,2.8612,2.02,84.7734,6.5675,9.8295,83.3391,16.6609,8.2841,51.31,32.4789,84.7945,15.2055,-0.024,5.5675,0.1198,0.633,0.0977,0.5163,1.216,-0.0203,2192.966,0.8328,0.0728,69774793251.79,12.138,2.8349,87.3424,0.7153,0.7203,0.2082,-55.2203,25.9259,25.9259,3.7508,98.0949,95.7689,25.2267,36.63,3.751,8.2442,1.1474,1.4777,1.1474,56.93,56.93,56.93,-83.5804,15.6891
